season,week_ending,age_category,data_type,estimate
2022-23,2023-01-14,18-49 yr,Weekly Rate,0.5
2022-23,2023-01-21,50-64 yr,Weekly Rate,0.9
2022-23,2023-01-21,30-39 yr,Weekly Rate,0.4
2022-23,2023-01-21,1-4 yr,Cumulative Rate,74.0
2022-23,2023-01-21,65-74 yr,Weekly Rate,1.6
2022-23,2023-01-21,Adults,Cumulative Rate,63.0
2022-23,2023-01-21,5-11 yr,Weekly Rate,0.2
2022-23,2023-01-21,30-39 yr,Cumulative Rate,26.0
2022-23,2023-01-21,18-29 yr,Weekly Rate,0.3
2022-23,2023-01-21,18-49 yr,Weekly Rate,0.4
2022-23,2023-01-21,Adults,Weekly Rate,0.9
2022-23,2023-01-21,75+ yr,Weekly Rate,3.6
2022-23,2023-01-21,5-17 yr,Cumulative Rate,28.0
2022-23,2023-01-21,18-29 yr,Cumulative Rate,23.0
2022-23,2023-01-21,85+ yr,Weekly Rate,5.3
2022-23,2023-01-21,75-84 yr,Weekly Rate,2.9
2022-23,2023-01-21,75+ yr,Cumulative Rate,242.0
2022-23,2023-01-21,5-11 yr,Cumulative Rate,37.0
2022-23,2023-01-21,1-4 yr,Weekly Rate,0.6
2022-23,2023-01-21,Pediatrics,Cumulative Rate,42.0
2022-23,2023-01-21,65-74 yr,Cumulative Rate,117.0
2022-23,2023-01-21,Pediatrics,Weekly Rate,0.3
2022-23,2023-01-21,40-49 yr,Cumulative Rate,27.0
2022-23,2023-01-21,0-<1 yr,Weekly Rate,0.6
2022-23,2023-01-21,0-<1 yr,Cumulative Rate,113.0
2022-23,2023-01-21,12-17 yr,Weekly Rate,0.1
2022-23,2023-01-21,0-4 yr,Cumulative Rate,82.0
2022-23,2023-01-21,Overall,Weekly Rate,0.8
2022-23,2023-01-21,5-17 yr,Weekly Rate,0.2
2022-23,2023-01-21,75-84 yr,Cumulative Rate,210.0
2022-23,2023-01-21,85+ yr,Cumulative Rate,327.0
2022-23,2023-01-21,65+ yr,Weekly Rate,2.4
2022-23,2023-01-21,Overall,Cumulative Rate,58.0
2022-23,2023-01-21,0-4 yr,Weekly Rate,0.6
2022-23,2023-01-21,12-17 yr,Cumulative Rate,18.0
2022-23,2023-01-21,18-49 yr,Cumulative Rate,25.0
2022-23,2023-01-21,40-49 yr,Weekly Rate,0.6
2022-23,2023-01-21,65+ yr,Cumulative Rate,168.0
2022-23,2023-01-21,50-64 yr,Cumulative Rate,63.0
2022-23,2023-01-28,75-84 yr,Cumulative Rate,212.0
2022-23,2023-01-28,12-17 yr,Weekly Rate,0.0
2022-23,2023-01-28,Pediatrics,Cumulative Rate,42.0
2022-23,2023-01-28,1-4 yr,Cumulative Rate,74.0
2022-23,2023-01-28,75+ yr,Weekly Rate,2.2
2022-23,2023-01-28,65-74 yr,Weekly Rate,0.9
2022-23,2023-01-28,0-4 yr,Weekly Rate,0.2
2022-23,2023-01-28,30-39 yr,Weekly Rate,0.3
2022-23,2023-01-28,50-64 yr,Weekly Rate,0.7
2022-23,2023-01-28,0-4 yr,Cumulative Rate,82.0
2022-23,2023-01-28,Adults,Cumulative Rate,63.0
2022-23,2023-01-28,5-17 yr,Weekly Rate,0.1
2022-23,2023-01-28,40-49 yr,Weekly Rate,0.2
2022-23,2023-01-28,5-11 yr,Weekly Rate,0.1
2022-23,2023-01-28,Adults,Weekly Rate,0.5
2022-23,2023-01-28,0-<1 yr,Cumulative Rate,113.0
2022-23,2023-01-28,50-64 yr,Cumulative Rate,64.0
2022-23,2023-01-28,30-39 yr,Cumulative Rate,26.0
2022-23,2023-01-28,18-49 yr,Cumulative Rate,26.0
2022-23,2023-01-28,18-49 yr,Weekly Rate,0.2
2022-23,2023-01-28,0-<1 yr,Weekly Rate,0.3
2022-23,2023-01-28,85+ yr,Cumulative Rate,330.0
2022-23,2023-01-28,18-29 yr,Weekly Rate,0.1
2022-23,2023-01-28,65+ yr,Weekly Rate,1.4
2022-23,2023-01-28,18-29 yr,Cumulative Rate,23.0
2022-23,2023-01-28,40-49 yr,Cumulative Rate,28.0
2022-23,2023-01-28,Pediatrics,Weekly Rate,0.1
2022-23,2023-01-28,5-17 yr,Cumulative Rate,28.0
2022-23,2023-01-28,12-17 yr,Cumulative Rate,18.0
2022-23,2023-01-28,85+ yr,Weekly Rate,3.2
2022-23,2023-01-28,1-4 yr,Weekly Rate,0.2
2022-23,2023-01-28,75+ yr,Cumulative Rate,244.0
2022-23,2023-01-28,75-84 yr,Weekly Rate,1.8
2022-23,2023-01-28,Overall,Cumulative Rate,59.0
2022-23,2023-01-28,65+ yr,Cumulative Rate,169.0
2022-23,2023-01-28,65-74 yr,Cumulative Rate,118.0
2022-23,2023-01-28,Overall,Weekly Rate,0.5
2022-23,2023-01-28,5-11 yr,Cumulative Rate,37.0
2022-23,2023-02-04,65-74 yr,Weekly Rate,1.2
2022-23,2023-02-04,18-29 yr,Cumulative Rate,23.0
2022-23,2023-02-04,0-4 yr,Cumulative Rate,82.0
2022-23,2023-02-04,65+ yr,Weekly Rate,1.5
2022-23,2023-02-04,12-17 yr,Weekly Rate,0.0
2022-23,2023-02-04,18-29 yr,Weekly Rate,0.1
2022-23,2023-02-04,5-17 yr,Cumulative Rate,28.0
2022-23,2023-02-04,75-84 yr,Weekly Rate,1.2
2022-23,2023-02-04,0-<1 yr,Cumulative Rate,114.0
2022-23,2023-02-04,5-11 yr,Cumulative Rate,37.0
2022-23,2023-02-04,Pediatrics,Cumulative Rate,42.0
2022-23,2023-02-04,0-<1 yr,Weekly Rate,0.9
2022-23,2023-02-04,Adults,Weekly Rate,0.5
2022-23,2023-02-04,5-17 yr,Weekly Rate,0.1
2022-23,2023-02-04,Overall,Cumulative Rate,59.0
2022-23,2023-02-04,1-4 yr,Weekly Rate,0.2
2022-23,2023-02-04,12-17 yr,Cumulative Rate,18.0
2022-23,2023-02-04,50-64 yr,Cumulative Rate,64.0
2022-23,2023-02-04,1-4 yr,Cumulative Rate,74.0
2022-23,2023-02-04,50-64 yr,Weekly Rate,0.5
2022-23,2023-02-04,5-11 yr,Weekly Rate,0.2
2022-23,2023-02-04,30-39 yr,Cumulative Rate,27.0
2022-23,2023-02-04,18-49 yr,Weekly Rate,0.1
2022-23,2023-02-04,30-39 yr,Weekly Rate,0.1
2022-23,2023-02-04,Adults,Cumulative Rate,64.0
2022-23,2023-02-04,65+ yr,Cumulative Rate,171.0
2022-23,2023-02-04,40-49 yr,Weekly Rate,0.3
2022-23,2023-02-04,85+ yr,Cumulative Rate,333.0
2022-23,2023-02-04,75-84 yr,Cumulative Rate,213.0
2022-23,2023-02-04,Overall,Weekly Rate,0.4
2022-23,2023-02-04,Pediatrics,Weekly Rate,0.2
2022-23,2023-02-04,40-49 yr,Cumulative Rate,28.0
2022-23,2023-02-04,65-74 yr,Cumulative Rate,119.0
2022-23,2023-02-04,85+ yr,Weekly Rate,3.6
2022-23,2023-02-04,75+ yr,Weekly Rate,1.9
2022-23,2023-02-04,18-49 yr,Cumulative Rate,26.0
2022-23,2023-02-04,75+ yr,Cumulative Rate,246.0
2022-23,2023-02-04,0-4 yr,Weekly Rate,0.3
2022-23,2023-02-11,75-84 yr,Cumulative Rate,215.0
2022-23,2023-02-11,1-4 yr,Cumulative Rate,74.0
2022-23,2023-02-11,Pediatrics,Cumulative Rate,42.0
2022-23,2023-02-11,5-17 yr,Cumulative Rate,28.0
2022-23,2023-02-11,75+ yr,Cumulative Rate,248.0
2022-23,2023-02-11,85+ yr,Cumulative Rate,337.0
2022-23,2023-02-11,65-74 yr,Cumulative Rate,120.0
2022-23,2023-02-11,65+ yr,Weekly Rate,1.0
2022-23,2023-02-11,75-84 yr,Weekly Rate,1.3
2022-23,2023-02-11,12-17 yr,Weekly Rate,0.0
2022-23,2023-02-11,0-<1 yr,Cumulative Rate,115.0
2022-23,2023-02-11,85+ yr,Weekly Rate,3.4
2022-23,2023-02-11,Overall,Cumulative Rate,59.0
2022-23,2023-02-11,50-64 yr,Cumulative Rate,65.0
2022-23,2023-02-11,18-29 yr,Weekly Rate,0.0
2022-23,2023-02-11,65-74 yr,Weekly Rate,0.4
2022-23,2023-02-11,5-11 yr,Cumulative Rate,37.0
2022-23,2023-02-11,40-49 yr,Weekly Rate,0.2
2022-23,2023-02-11,1-4 yr,Weekly Rate,0.4
2022-23,2023-02-11,18-29 yr,Cumulative Rate,23.0
2022-23,2023-02-11,75+ yr,Weekly Rate,1.9
2022-23,2023-02-11,Pediatrics,Weekly Rate,0.2
2022-23,2023-02-11,5-11 yr,Weekly Rate,0.2
2022-23,2023-02-11,Overall,Weekly Rate,0.3
2022-23,2023-02-11,12-17 yr,Cumulative Rate,18.0
2022-23,2023-02-11,30-39 yr,Cumulative Rate,27.0
2022-23,2023-02-11,30-39 yr,Weekly Rate,0.1
2022-23,2023-02-11,18-49 yr,Weekly Rate,0.1
2022-23,2023-02-11,5-17 yr,Weekly Rate,0.1
2022-23,2023-02-11,18-49 yr,Cumulative Rate,26.0
2022-23,2023-02-11,40-49 yr,Cumulative Rate,28.0
2022-23,2023-02-11,50-64 yr,Weekly Rate,0.5
2022-23,2023-02-11,0-4 yr,Weekly Rate,0.4
2022-23,2023-02-11,Adults,Cumulative Rate,64.0
2022-23,2023-02-11,0-4 yr,Cumulative Rate,83.0
2022-23,2023-02-11,65+ yr,Cumulative Rate,172.0
2022-23,2023-02-11,0-<1 yr,Weekly Rate,0.3
2022-23,2023-02-11,Adults,Weekly Rate,0.4
2022-23,2023-02-18,75-84 yr,Weekly Rate,1.5
2022-23,2023-02-18,12-17 yr,Cumulative Rate,18.0
2022-23,2023-02-18,5-11 yr,Weekly Rate,0.1
2022-23,2023-02-18,5-17 yr,Cumulative Rate,28.0
2022-23,2023-02-18,12-17 yr,Weekly Rate,0.0
2022-23,2023-02-18,40-49 yr,Weekly Rate,0.1
2022-23,2023-02-18,85+ yr,Cumulative Rate,338.0
2022-23,2023-02-18,Overall,Cumulative Rate,60.0
2022-23,2023-02-18,Overall,Weekly Rate,0.3
2022-23,2023-02-18,0-<1 yr,Cumulative Rate,115.0
2022-23,2023-02-18,75-84 yr,Cumulative Rate,216.0
2022-23,2023-02-18,0-4 yr,Cumulative Rate,83.0
2022-23,2023-02-18,5-17 yr,Weekly Rate,0.1
2022-23,2023-02-18,50-64 yr,Cumulative Rate,65.0
2022-23,2023-02-18,5-11 yr,Cumulative Rate,37.0
2022-23,2023-02-18,Pediatrics,Weekly Rate,0.1
2022-23,2023-02-18,65+ yr,Weekly Rate,1.1
2022-23,2023-02-18,0-<1 yr,Weekly Rate,0.3
2022-23,2023-02-18,40-49 yr,Cumulative Rate,28.0
2022-23,2023-02-18,18-29 yr,Cumulative Rate,23.0
2022-23,2023-02-18,Adults,Weekly Rate,0.4
2022-23,2023-02-18,Pediatrics,Cumulative Rate,42.0
2022-23,2023-02-18,30-39 yr,Weekly Rate,0.1
2022-23,2023-02-18,65-74 yr,Cumulative Rate,121.0
2022-23,2023-02-18,1-4 yr,Cumulative Rate,75.0
2022-23,2023-02-18,75+ yr,Cumulative Rate,249.0
2022-23,2023-02-18,85+ yr,Weekly Rate,1.6
2022-23,2023-02-18,18-29 yr,Weekly Rate,0.1
2022-23,2023-02-18,65-74 yr,Weekly Rate,0.9
2022-23,2023-02-18,1-4 yr,Weekly Rate,0.2
2022-23,2023-02-18,75+ yr,Weekly Rate,1.6
2022-23,2023-02-18,65+ yr,Cumulative Rate,173.0
2022-23,2023-02-18,30-39 yr,Cumulative Rate,27.0
2022-23,2023-02-18,18-49 yr,Cumulative Rate,26.0
2022-23,2023-02-18,18-49 yr,Weekly Rate,0.1
2022-23,2023-02-18,50-64 yr,Weekly Rate,0.3
2022-23,2023-02-18,Adults,Cumulative Rate,65.0
2022-23,2023-02-18,0-4 yr,Weekly Rate,0.2
2022-23,2023-02-25,0-4 yr,Weekly Rate,0.2
2022-23,2023-02-25,Adults,Weekly Rate,0.3
2022-23,2023-02-25,12-17 yr,Weekly Rate,0.2
2022-23,2023-02-25,Pediatrics,Cumulative Rate,42.0
2022-23,2023-02-25,0-<1 yr,Weekly Rate,0.6
2022-23,2023-02-25,30-39 yr,Cumulative Rate,27.0
2022-23,2023-02-25,75-84 yr,Cumulative Rate,217.0
2022-23,2023-02-25,50-64 yr,Cumulative Rate,66.0
2022-23,2023-02-25,65-74 yr,Weekly Rate,0.5
2022-23,2023-02-25,65+ yr,Weekly Rate,0.8
2022-23,2023-02-25,18-29 yr,Cumulative Rate,24.0
2022-23,2023-02-25,75+ yr,Weekly Rate,1.1
2022-23,2023-02-25,75+ yr,Cumulative Rate,250.0
2022-23,2023-02-25,18-49 yr,Cumulative Rate,26.0
2022-23,2023-02-25,30-39 yr,Weekly Rate,0.1
2022-23,2023-02-25,85+ yr,Weekly Rate,1.0
2022-23,2023-02-25,65-74 yr,Cumulative Rate,121.0
2022-23,2023-02-25,40-49 yr,Cumulative Rate,28.0
2022-23,2023-02-25,Pediatrics,Weekly Rate,0.2
2022-23,2023-02-25,85+ yr,Cumulative Rate,339.0
2022-23,2023-02-25,40-49 yr,Weekly Rate,0.1
2022-23,2023-02-25,5-11 yr,Weekly Rate,0.2
2022-23,2023-02-25,Adults,Cumulative Rate,65.0
2022-23,2023-02-25,18-49 yr,Weekly Rate,0.1
2022-23,2023-02-25,65+ yr,Cumulative Rate,173.0
2022-23,2023-02-25,50-64 yr,Weekly Rate,0.4
2022-23,2023-02-25,1-4 yr,Cumulative Rate,75.0
2022-23,2023-02-25,0-<1 yr,Cumulative Rate,116.0
2022-23,2023-02-25,12-17 yr,Cumulative Rate,19.0
2022-23,2023-02-25,5-17 yr,Cumulative Rate,28.0
2022-23,2023-02-25,Overall,Cumulative Rate,60.0
2022-23,2023-02-25,5-17 yr,Weekly Rate,0.2
2022-23,2023-02-25,5-11 yr,Cumulative Rate,38.0
2022-23,2023-02-25,75-84 yr,Weekly Rate,1.2
2022-23,2023-02-25,18-29 yr,Weekly Rate,0.1
2022-23,2023-02-25,1-4 yr,Weekly Rate,0.2
2022-23,2023-02-25,Overall,Weekly Rate,0.3
2022-23,2023-02-25,0-4 yr,Cumulative Rate,83.0
2022-23,2023-03-04,30-39 yr,Cumulative Rate,27.0
2022-23,2023-03-04,0-4 yr,Weekly Rate,0.4
2022-23,2023-03-04,30-39 yr,Weekly Rate,0.2
2022-23,2023-03-04,Adults,Weekly Rate,0.3
2022-23,2023-03-04,65-74 yr,Weekly Rate,0.3
2022-23,2023-03-04,65+ yr,Weekly Rate,0.7
2022-23,2023-03-04,12-17 yr,Weekly Rate,0.0
2022-23,2023-03-04,Adults,Cumulative Rate,65.0
2022-23,2023-03-04,5-17 yr,Cumulative Rate,29.0
2022-23,2023-03-04,Overall,Weekly Rate,0.2
2022-23,2023-03-04,85+ yr,Cumulative Rate,340.0
2022-23,2023-03-04,0-<1 yr,Cumulative Rate,116.0
2022-23,2023-03-04,0-<1 yr,Weekly Rate,0.3
2022-23,2023-03-04,Pediatrics,Weekly Rate,0.1
2022-23,2023-03-04,75+ yr,Cumulative Rate,252.0
2022-23,2023-03-04,40-49 yr,Weekly Rate,0.1
2022-23,2023-03-04,18-29 yr,Cumulative Rate,24.0
2022-23,2023-03-04,75-84 yr,Cumulative Rate,219.0
2022-23,2023-03-04,Overall,Cumulative Rate,60.0
2022-23,2023-03-04,50-64 yr,Weekly Rate,0.3
2022-23,2023-03-04,50-64 yr,Cumulative Rate,66.0
2022-23,2023-03-04,75-84 yr,Weekly Rate,1.2
2022-23,2023-03-04,18-49 yr,Weekly Rate,0.1
2022-23,2023-03-04,Pediatrics,Cumulative Rate,43.0
2022-23,2023-03-04,40-49 yr,Cumulative Rate,28.0
2022-23,2023-03-04,5-17 yr,Weekly Rate,0.0
2022-23,2023-03-04,0-4 yr,Cumulative Rate,83.0
2022-23,2023-03-04,75+ yr,Weekly Rate,1.2
2022-23,2023-03-04,65+ yr,Cumulative Rate,174.0
2022-23,2023-03-04,18-29 yr,Weekly Rate,0.0
2022-23,2023-03-04,1-4 yr,Cumulative Rate,75.0
2022-23,2023-03-04,65-74 yr,Cumulative Rate,122.0
2022-23,2023-03-04,5-11 yr,Weekly Rate,0.1
2022-23,2023-03-04,18-49 yr,Cumulative Rate,26.0
2022-23,2023-03-04,5-11 yr,Cumulative Rate,38.0
2022-23,2023-03-04,1-4 yr,Weekly Rate,0.4
2022-23,2023-03-04,85+ yr,Weekly Rate,1.2
2022-23,2023-03-04,12-17 yr,Cumulative Rate,19.0
2022-23,2023-03-11,75-84 yr,Weekly Rate,1.1
2022-23,2023-03-11,5-11 yr,Weekly Rate,0.2
2022-23,2023-03-11,Adults,Weekly Rate,0.3
2022-23,2023-03-11,Adults,Cumulative Rate,65.0
2022-23,2023-03-11,5-17 yr,Weekly Rate,0.2
2022-23,2023-03-11,50-64 yr,Weekly Rate,0.3
2022-23,2023-03-11,65+ yr,Weekly Rate,0.8
2022-23,2023-03-11,18-49 yr,Cumulative Rate,26.0
2022-23,2023-03-11,65-74 yr,Weekly Rate,0.3
2022-23,2023-03-11,5-17 yr,Cumulative Rate,29.0
2022-23,2023-03-11,0-4 yr,Weekly Rate,0.3
2022-23,2023-03-11,Overall,Weekly Rate,0.3
2022-23,2023-03-11,85+ yr,Weekly Rate,2.2
2022-23,2023-03-11,12-17 yr,Weekly Rate,0.1
2022-23,2023-03-11,1-4 yr,Weekly Rate,0.4
2022-23,2023-03-11,65-74 yr,Cumulative Rate,122.0
2022-23,2023-03-11,1-4 yr,Cumulative Rate,76.0
2022-23,2023-03-11,Pediatrics,Cumulative Rate,43.0
2022-23,2023-03-11,18-29 yr,Weekly Rate,0.1
2022-23,2023-03-11,30-39 yr,Weekly Rate,0.0
2022-23,2023-03-11,65+ yr,Cumulative Rate,175.0
2022-23,2023-03-11,0-4 yr,Cumulative Rate,84.0
2022-23,2023-03-11,75+ yr,Weekly Rate,1.4
2022-23,2023-03-11,30-39 yr,Cumulative Rate,27.0
2022-23,2023-03-11,40-49 yr,Cumulative Rate,28.0
2022-23,2023-03-11,18-49 yr,Weekly Rate,0.1
2022-23,2023-03-11,50-64 yr,Cumulative Rate,66.0
2022-23,2023-03-11,75-84 yr,Cumulative Rate,220.0
2022-23,2023-03-11,Pediatrics,Weekly Rate,0.2
2022-23,2023-03-11,18-29 yr,Cumulative Rate,24.0
2022-23,2023-03-11,85+ yr,Cumulative Rate,343.0
2022-23,2023-03-11,12-17 yr,Cumulative Rate,19.0
2022-23,2023-03-11,40-49 yr,Weekly Rate,0.1
2022-23,2023-03-11,0-<1 yr,Weekly Rate,0.0
2022-23,2023-03-11,Overall,Cumulative Rate,61.0
2022-23,2023-03-11,5-11 yr,Cumulative Rate,38.0
2022-23,2023-03-11,0-<1 yr,Cumulative Rate,116.0
2022-23,2023-03-11,75+ yr,Cumulative Rate,253.0
2022-23,2023-03-18,18-29 yr,Weekly Rate,0.1
2022-23,2023-03-18,65-74 yr,Cumulative Rate,122.0
2022-23,2023-03-18,1-4 yr,Cumulative Rate,76.0
2022-23,2023-03-18,0-<1 yr,Cumulative Rate,116.0
2022-23,2023-03-18,Pediatrics,Cumulative Rate,43.0
2022-23,2023-03-18,40-49 yr,Weekly Rate,0.2
2022-23,2023-03-18,65+ yr,Cumulative Rate,176.0
2022-23,2023-03-18,75+ yr,Weekly Rate,1.0
2022-23,2023-03-18,0-4 yr,Weekly Rate,0.2
2022-23,2023-03-18,0-<1 yr,Weekly Rate,0.0
2022-23,2023-03-18,5-11 yr,Cumulative Rate,38.0
2022-23,2023-03-18,Overall,Cumulative Rate,61.0
2022-23,2023-03-18,30-39 yr,Cumulative Rate,27.0
2022-23,2023-03-18,65+ yr,Weekly Rate,0.6
2022-23,2023-03-18,75-84 yr,Weekly Rate,0.9
2022-23,2023-03-18,40-49 yr,Cumulative Rate,29.0
2022-23,2023-03-18,18-49 yr,Weekly Rate,0.2
2022-23,2023-03-18,30-39 yr,Weekly Rate,0.2
2022-23,2023-03-18,50-64 yr,Cumulative Rate,66.0
2022-23,2023-03-18,75+ yr,Cumulative Rate,254.0
2022-23,2023-03-18,50-64 yr,Weekly Rate,0.2
2022-23,2023-03-18,75-84 yr,Cumulative Rate,221.0
2022-23,2023-03-18,Pediatrics,Weekly Rate,0.2
2022-23,2023-03-18,Adults,Cumulative Rate,66.0
2022-23,2023-03-18,5-17 yr,Weekly Rate,0.1
2022-23,2023-03-18,18-29 yr,Cumulative Rate,24.0
2022-23,2023-03-18,Adults,Weekly Rate,0.3
2022-23,2023-03-18,12-17 yr,Cumulative Rate,19.0
2022-23,2023-03-18,0-4 yr,Cumulative Rate,84.0
2022-23,2023-03-18,85+ yr,Cumulative Rate,344.0
2022-23,2023-03-18,Overall,Weekly Rate,0.3
2022-23,2023-03-18,65-74 yr,Weekly Rate,0.4
2022-23,2023-03-18,85+ yr,Weekly Rate,1.4
2022-23,2023-03-18,5-11 yr,Weekly Rate,0.2
2022-23,2023-03-18,18-49 yr,Cumulative Rate,26.0
2022-23,2023-03-18,1-4 yr,Weekly Rate,0.3
2022-23,2023-03-18,5-17 yr,Cumulative Rate,29.0
2022-23,2023-03-18,12-17 yr,Weekly Rate,0.0
2022-23,2023-03-25,Overall,Cumulative Rate,61.0
2022-23,2023-03-25,75-84 yr,Weekly Rate,0.7
2022-23,2023-03-25,0-<1 yr,Cumulative Rate,116.0
2022-23,2023-03-25,30-39 yr,Cumulative Rate,28.0
2022-23,2023-03-25,0-<1 yr,Weekly Rate,0.0
2022-23,2023-03-25,40-49 yr,Cumulative Rate,29.0
2022-23,2023-03-25,12-17 yr,Cumulative Rate,19.0
2022-23,2023-03-25,5-11 yr,Cumulative Rate,38.0
2022-23,2023-03-25,75+ yr,Weekly Rate,0.9
2022-23,2023-03-25,30-39 yr,Weekly Rate,0.3
2022-23,2023-03-25,18-49 yr,Weekly Rate,0.2
2022-23,2023-03-25,50-64 yr,Cumulative Rate,67.0
2022-23,2023-03-25,65+ yr,Weekly Rate,0.6
2022-23,2023-03-25,5-17 yr,Cumulative Rate,29.0
2022-23,2023-03-25,65-74 yr,Weekly Rate,0.4
2022-23,2023-03-25,Adults,Cumulative Rate,66.0
2022-23,2023-03-25,Adults,Weekly Rate,0.3
2022-23,2023-03-25,85+ yr,Weekly Rate,1.4
2022-23,2023-03-25,Pediatrics,Weekly Rate,0.2
2022-23,2023-03-25,5-17 yr,Weekly Rate,0.2
2022-23,2023-03-25,1-4 yr,Cumulative Rate,76.0
2022-23,2023-03-25,65-74 yr,Cumulative Rate,123.0
2022-23,2023-03-25,Pediatrics,Cumulative Rate,43.0
2022-23,2023-03-25,40-49 yr,Weekly Rate,0.1
2022-23,2023-03-25,18-29 yr,Cumulative Rate,24.0
2022-23,2023-03-25,Overall,Weekly Rate,0.3
2022-23,2023-03-25,0-4 yr,Cumulative Rate,84.0
2022-23,2023-03-25,65+ yr,Cumulative Rate,176.0
2022-23,2023-03-25,75-84 yr,Cumulative Rate,221.0
2022-23,2023-03-25,5-11 yr,Weekly Rate,0.3
2022-23,2023-03-25,18-49 yr,Cumulative Rate,27.0
2022-23,2023-03-25,12-17 yr,Weekly Rate,0.1
2022-23,2023-03-25,18-29 yr,Weekly Rate,0.1
2022-23,2023-03-25,1-4 yr,Weekly Rate,0.4
2022-23,2023-03-25,50-64 yr,Weekly Rate,0.3
2022-23,2023-03-25,85+ yr,Cumulative Rate,345.0
2022-23,2023-03-25,0-4 yr,Weekly Rate,0.3
2022-23,2023-03-25,75+ yr,Cumulative Rate,255.0
2022-23,2023-04-01,1-4 yr,Weekly Rate,0.2
2022-23,2023-04-01,75-84 yr,Weekly Rate,0.5
2022-23,2023-04-01,12-17 yr,Weekly Rate,0.1
2022-23,2023-04-01,1-4 yr,Cumulative Rate,76.0
2022-23,2023-04-01,Overall,Cumulative Rate,61.0
2022-23,2023-04-01,5-17 yr,Cumulative Rate,29.0
2022-23,2023-04-01,30-39 yr,Cumulative Rate,28.0
2022-23,2023-04-01,Pediatrics,Cumulative Rate,43.0
2022-23,2023-04-01,Adults,Weekly Rate,0.3
2022-23,2023-04-01,0-<1 yr,Weekly Rate,0.3
2022-23,2023-04-01,5-11 yr,Weekly Rate,0.3
2022-23,2023-04-01,85+ yr,Cumulative Rate,346.0
2022-23,2023-04-01,Overall,Weekly Rate,0.2
2022-23,2023-04-01,40-49 yr,Cumulative Rate,29.0
2022-23,2023-04-01,65-74 yr,Cumulative Rate,123.0
2022-23,2023-04-01,Adults,Cumulative Rate,66.0
2022-23,2023-04-01,65+ yr,Weekly Rate,0.6
2022-23,2023-04-01,Pediatrics,Weekly Rate,0.2
2022-23,2023-04-01,30-39 yr,Weekly Rate,0.2
2022-23,2023-04-01,40-49 yr,Weekly Rate,0.1
2022-23,2023-04-01,65-74 yr,Weekly Rate,0.5
2022-23,2023-04-01,18-49 yr,Weekly Rate,0.1
2022-23,2023-04-01,12-17 yr,Cumulative Rate,19.0
2022-23,2023-04-01,0-4 yr,Cumulative Rate,84.0
2022-23,2023-04-01,75+ yr,Cumulative Rate,255.0
2022-23,2023-04-01,50-64 yr,Cumulative Rate,67.0
2022-23,2023-04-01,75+ yr,Weekly Rate,0.6
2022-23,2023-04-01,65+ yr,Cumulative Rate,177.0
2022-23,2023-04-01,18-29 yr,Weekly Rate,0.1
2022-23,2023-04-01,5-11 yr,Cumulative Rate,39.0
2022-23,2023-04-01,0-4 yr,Weekly Rate,0.2
2022-23,2023-04-01,18-49 yr,Cumulative Rate,27.0
2022-23,2023-04-01,18-29 yr,Cumulative Rate,24.0
2022-23,2023-04-01,0-<1 yr,Cumulative Rate,116.0
2022-23,2023-04-01,85+ yr,Weekly Rate,0.8
2022-23,2023-04-01,5-17 yr,Weekly Rate,0.2
2022-23,2023-04-01,50-64 yr,Weekly Rate,0.3
2022-23,2023-04-01,75-84 yr,Cumulative Rate,222.0
2022-23,2023-04-08,75-84 yr,Weekly Rate,0.8
2022-23,2023-04-08,1-4 yr,Cumulative Rate,76.0
2022-23,2023-04-08,12-17 yr,Cumulative Rate,19.0
2022-23,2023-04-08,5-11 yr,Cumulative Rate,39.0
2022-23,2023-04-08,65-74 yr,Weekly Rate,0.3
2022-23,2023-04-08,18-49 yr,Cumulative Rate,27.0
2022-23,2023-04-08,Overall,Weekly Rate,0.2
2022-23,2023-04-08,85+ yr,Weekly Rate,1.2
2022-23,2023-04-08,75+ yr,Weekly Rate,0.9
2022-23,2023-04-08,65-74 yr,Cumulative Rate,124.0
2022-23,2023-04-08,Adults,Weekly Rate,0.3
2022-23,2023-04-08,75-84 yr,Cumulative Rate,223.0
2022-23,2023-04-08,12-17 yr,Weekly Rate,0.1
2022-23,2023-04-08,1-4 yr,Weekly Rate,0.0
2022-23,2023-04-08,18-29 yr,Weekly Rate,0.1
2022-23,2023-04-08,0-4 yr,Cumulative Rate,84.0
2022-23,2023-04-08,40-49 yr,Cumulative Rate,29.0
2022-23,2023-04-08,50-64 yr,Cumulative Rate,67.0
2022-23,2023-04-08,75+ yr,Cumulative Rate,256.0
2022-23,2023-04-08,18-29 yr,Cumulative Rate,24.0
2022-23,2023-04-08,85+ yr,Cumulative Rate,347.0
2022-23,2023-04-08,40-49 yr,Weekly Rate,0.1
2022-23,2023-04-08,Pediatrics,Weekly Rate,0.2
2022-23,2023-04-08,5-11 yr,Weekly Rate,0.3
2022-23,2023-04-08,5-17 yr,Weekly Rate,0.2
2022-23,2023-04-08,30-39 yr,Weekly Rate,0.1
2022-23,2023-04-08,0-<1 yr,Cumulative Rate,117.0
2022-23,2023-04-08,0-<1 yr,Weekly Rate,0.3
2022-23,2023-04-08,Adults,Cumulative Rate,66.0
2022-23,2023-04-08,Overall,Cumulative Rate,62.0
